sentence	name	link
" ""Интересно, кто там сидит сейчас на моем месте?.."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Кто-нибудь да сидит...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Молодой врач вроде меня... ну, что же, я свое высидел.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Февраль, март, апрель... ну, и, скажем, май — и конец моему стажу.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Значит, в конце мая я расстанусь с моим блистательным городом и вернусь в Москву.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 И ежели революция подхватит меня на свое крыло — придется, возможно, еще поездить... но во всяком случае своего участка я более никогда в жизни не увижу...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Никогда...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Столица...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Клиника...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Асфальт, огни..."" Так думал я."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" ""...А все-таки хорошо, что я пробыл на участке..."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я стал отважным человеком...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я не боюсь...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Чего я только не лечил?!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В самом деле?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Психических болезней не лечил...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ведь...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Верно, нет, позвольте...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А агроном допился тогда до чертей...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 И я его лечил и довольно неудачно...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Белая горячка...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Чем не психическая болезнь?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Почитать надо бы психиатрию... да ну ее.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Когда-нибудь впоследствии в Москве...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А сейчас, в первую очередь, детские болезни... и еще детские болезни...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Фу, черт...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Если ребенку 10 лет, то, скажем, сколько пирамидону ему можно дать на прием?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 0,1 или 0,15?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Забыл.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А если три года?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Только детские болезни... и ничего больше...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Прощай, мой участок!..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 И почему мне этот участок так настойчиво сегодня вечером лезет в голову?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Зеленый огонь...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ведь я покончил с ним расчеты на всю жизнь...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ну и довольно...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Спать"" — Вот письмо."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 С оказией привезли...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Давайте сюда.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Сиделка стояла у меня в передней.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Пальто с облезшим воротником было накинуто поверх белого халата с клеймом.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 На синем дешевом конверте таял снег.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Вы сегодня дежурите в приемном покое? — спросил я, зевая.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Никого нет?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Нет, пусто.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Ешли...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 (зевота раздирала мне рот и от этого слова я произносил неряшливо), — кого-нибудь привежут... вы дайте мне знать шюда...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Хорошо.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Можно иттить?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Да, да.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Идите.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Она ушла.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Дверь визгнула, а я зашлепал туфлями в спальню, по дороге безобразно и криво раздирая пальцами конверт.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В нем оказался продолговатый смятый бланк с синим штемпелем моего участка, моей больницы...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Незабываемый бланк...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я усмехнулся.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" ""Вот интересно... весь вечер думал об участке, и вот он явился сам напомнить о себе..."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Латинские слова, неразборчивые, перечеркнутые...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Ничего не понимаю... путаный рецепт...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Что, бишь, тут необычайного в этом рецепте?...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ах, да... четырехпроцентный раствор!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Кто же выписывает четырехпроцентный раствор морфия?...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Зачем?!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я перевернул листок, и зевота моя прошла.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" На обороте листка чернилами, вялым и разгонистым почерком было написано: ""11 февраля 1918 года."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Милый коллега!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Извините, что пишу на клочке.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Нет под руками бумаги.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я очень тяжко и нехорошо заболел.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Помочь мне некому, да я и не хочу искать помощи ни у кого, кроме Вас.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Второй месяц я сижу в бывшем Вашем участке, знаю, что Вы в городе и сравнительно недалеко от меня.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Во имя нашей дружбы и университетских лет прошу Вас приехать ко мне поскорее.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Хоть на день.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Хоть на час.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 И если Вы скажете, что я безнадежен, я вам поверю...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А может быть, можно спастись?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Да, может быть, еще можно спастись?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Надежда блеснет для меня?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Никому, прошу Вас, не сообщайте о содержании этого письма""."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Марья!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Сходите сейчас же в приемный покой и вызовите ко мне дежурную сиделку...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Как ее зовут?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ну, забыл...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Одним словом, дежурную, которая мне письмо принесла сейчас.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Поскорее!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Счас.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Через несколько минут сиделка стояла передо мной и снег таял на облезшей кошке, послужившей материалом для воротника.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Кто привез письмо?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — А не знаю я.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 С бородой.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Кооператор он.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В город ехал, говорит.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Гм... ну ступайте.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Нет, постойте.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Вот я сейчас записку напишу главному врачу, отнесите, пожалуйста, и ответ мне верните.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 — Хорошо.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Моя записка главному врачу: ""13 февраля 1918 года."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Уважаемый Павел Илларионович.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я сейчас получил письмо от моего товарища по университету доктора Полякова.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Он сидит на Гореловском, моем бывшем участке в полном одиночестве.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Заболел, по-видимому, тяжело.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Считаю своим долгом съездить к нему.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Если разрешите, я завтра сдам на один день отделение доктору Родовичу и съезжу к Полякову.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Человек беспомощен.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Уважающий вас д-р Бомгард""."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Ответная записка главного врача: ""Уважаемый Владимир Михайлович, поезжайте."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Петров""."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Вечер я провел над путеводителем по железным дорогам.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Добраться до Горелова можно было таким образом: Завтра выехать в два часа дня с московским почтовым поездом, проехать 30 верст по железной дороге, высадиться на станции Н., а от нее двадцать две версты поехать на санях до Гореловской больницы.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" ""При удаче я буду в Горелове завтра ночью, — думал я, лежа в постели — Чем он заболел?"	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Тифом, воспалением легких?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ни тем, ни другим...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Тогда бы он и написал просто: ""Я заболел воспалением легких""."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А тут сумбурное, чуть-чуть фальшивое письмо...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" ""Тяжко и нехорошо заболел..."" Чем?"	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Сифилисом?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Да, несомненно, сифилисом.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Он в ужасе... он скрывает...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Но на каких лошадях, интересно знать, я со станции поеду в Горелово?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Плохой номер выйдет, как приедешь на станцию в сумерки, а добраться-то будет и не на чем...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ну, нет.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Уж я найду способ.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Найду у кого-нибудь лошадей на станции.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Послать телеграмму, чтоб он выслал лошадей!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ни к чему!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Телеграмма придет через день после моего приезда...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Она ведь по воздуху в Горелово не перелетит.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Будет лежать на станции, пока не случится оказия.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Знаю я это Горелово.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" О, медвежий угол!"" Письмо на бланке лежало на ночном столике в круге света от лампы, и рядом стояла спутница раздражительной бессонницы, с щетиной окурков, пепельница."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я ворочался на скомканной простыне, и досада рождалась в душе.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Письмо начало раздражать меня.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В самом деле: если ничего острого, а скажем, сифилис, то почему же он не едет сюда сам?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Почему я должен нестись через вьюгу к нему?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Что я в один вечер вылечу его от люеса, что ли?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Или от рака пищевода?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Да какой там рак!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Он на два года моложе меня.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ему 25 лет...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" ""Тяжко..."" Саркома?"	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Письмо нелепое, истерическое.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Письмо, от которого у получающего может сделаться мигрень...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 И вот она налицо.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Стягивает жилку на виске...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Утром проснешься, стало быть, и от жилки полезет вверх на темя, скует полголовы и будешь к вечеру глотать пирамидон с кофеином.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 А каково в санях с пирамидоном?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Надо будет у фельдшера шубу взять разъездную, замерзнешь завтра в своем пальто...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Что с ним такое?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" ""Надежда блеснет..."" — в романах так пишут, а вовсе не в серьезных докторских письмах!.."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Спать, спать...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Не думать больше об этом.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Завтра все станет ясно...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
" Завтра""."	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я привернул выключатель, и мгновенно тьма съела мою комнату.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Спать...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Жилка ноет...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Но я не имею права сердиться на человека за нелепое письмо, еще не знав, в чем дело.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Человек страдает по-своему, вот пишет другому.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ну, как умеет, как понимает... и недостойно из-за мигрени, из-за беспокойства порочить его хотя бы мысленно.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Может быть, это и не фальшивое и не романическое письмо.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Я не видел его, Сережу Полякова, два года, но помню его отлично.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Он был всегда очень рассудительным человеком... да.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Значит, стряслась какая-то беда... и жилка моя легче...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Видно, сон идет.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В чем механизм сна?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Читал в физиологии... но история темная...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Как засыпают мозговые клетки?!	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Не понимаю, говорю по секрету.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Да почему-то уверен, что и сам составитель физиологии тоже не очень твердо уверен...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Одна теория стоит другой...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Вон стоит Сережка Поляков в зеленой тужурке с золотыми пуговицами над цинковым столом, а на столе труп...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Хм, да... ну это сон...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Тук, тук...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Бух, бух, бух...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ага...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Кто?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Кто? что?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ах, стучат, ах, черт, стучат...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Где я? что я?..	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 В чем дело?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Да, я у себя в постели...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Почему же меня будят?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Имеют право потому, что я дежурный.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Проснитесь, доктор Бомгард.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Вон Марья зашлепала к двери открывать.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Сколько времени?	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Половина первого...	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
 Ночь.	Михаил Булгаков. Морфий.	http://az.lib.ru/b/bulgakow_m_a/text_09_1927_morfiy.shtml
